target_path_id,x,y,z,path_len,actual_path,similarity,length_score,robustness,final_score
0,14.6,19,1.5,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,10.6,17,9.3,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,11.3,14,1.3,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,15.0,15,1.2,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,18.4,19,9.5,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,17.2,18,7.4,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,16.9,10,2.5,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,18.2,13,10.4,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,10.6,12,8.4,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,19.1,12,12.9,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,11.2,14,12.2,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,17.0,12,13.6,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,19.3,15,4.4,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,16.6,14,5.8,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,13.3,15,9.5,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,14.6,14,12.7,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,13.9,11,10.2,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,14.5,16,11.5,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,18.0,19,1.0,5,"11, 12, 13, 14, 15",0.625,0.625,1.0,0.625
0,15.4,15,3.3,5,"11, 12, 13, 14, 15",0.625,0.625,0.0,0.625
0,35.6,11,15.3,7,"11, 12, 13, 15, 24, 25, 26",0.36363636363636365,0.875,0.0,0.6193181818181819
0,39.5,4,19.0,7,"5, 9, 10, 11, 12, 13, 15",0.36363636363636365,0.875,0.0,0.6193181818181819
0,42.9,19,17.3,7,"5, 6, 9, 11, 12, 13, 15",0.36363636363636365,0.875,0.0,0.6193181818181819
0,37.9,19,18.4,7,"5, 6, 9, 11, 12, 13, 15",0.36363636363636365,0.875,0.0,0.6193181818181819
0,47.6,12,16.2,7,"5, 9, 11, 12, 13, 15, 26",0.36363636363636365,0.875,0.0,0.6193181818181819
0,32.7,17,19.1,7,"5, 6, 9, 11, 12, 13, 15",0.36363636363636365,0.875,0.0,0.6193181818181819
0,13.2,11,36.6,7,"7, 8, 9, 11, 12, 13, 14",0.36363636363636365,0.875,0.0,0.6193181818181819
0,32.6,13,15.7,7,"11, 12, 13, 15, 24, 25, 26",0.36363636363636365,0.875,0.0,0.6193181818181819
0,16.6,15,27.9,7,"5, 7, 9, 11, 12, 13, 14",0.36363636363636365,0.875,0.0,0.6193181818181819
0,32.0,2,19.5,7,"5, 9, 10, 11, 12, 13, 15",0.36363636363636365,0.875,0.0,0.6193181818181819
0,12.1,6,27.0,7,"7, 9, 10, 11, 12, 13, 14",0.36363636363636365,0.875,0.0,0.6193181818181819
0,24.7,4,30.5,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,33.1,3,45.1,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,31.9,5,44.0,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,27.8,18,38.0,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,40.0,8,38.9,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,40.9,2,30.4,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,47.4,6,40.1,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,25.7,5,38.0,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,25.3,18,42.6,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,38.6,9,45.8,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,39.4,2,37.0,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,21.4,6,41.2,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,47.3,3,41.7,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,34.1,4,44.2,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,49.4,9,30.8,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,27.1,17,37.4,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,23.6,9,39.9,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,41.2,19,44.1,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,29.0,7,39.9,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,24.6,8,40.4,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,43.3,6,37.9,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,33.4,17,30.8,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,24.0,4,30.7,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,42.7,19,40.8,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,32.8,7,33.1,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,46.3,17,48.9,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,24.5,17,30.4,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,38.3,18,31.4,8,"5, 6, 7, 8, 9, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,25.2,3,48.1,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,30.3,6,35.1,8,"5, 7, 8, 9, 10, 11, 12, 13",0.23076923076923078,1.0,0.0,0.6153846153846154
0,5.6,6,17.8,12,"1, 3, 4, 9, 10, 11, 12, 13, 14, 15, 24, 25",0.5384615384615384,0.6666666666666667,0.0,0.6025641025641026
0,22.1,2,16.3,9,"5, 9, 10, 11, 12, 13, 15, 25, 26",0.3076923076923077,0.8888888888888888,0.0,0.5982905982905983
0,42.9,19,19.4,9,"5, 6, 9, 11, 12, 13, 15, 26, 27",0.3076923076923077,0.8888888888888888,0.0,0.5982905982905983
0,8.3,17,48.4,9,"3, 6, 7, 8, 9, 11, 12, 13, 14",0.3076923076923077,0.8888888888888888,0.0,0.5982905982905983
0,22.5,18,15.7,9,"11, 12, 13, 15, 22, 23, 25, 26, 27",0.3076923076923077,0.8888888888888888,0.0,0.5982905982905983
0,42.9,13,17.2,9,"5, 9, 11, 12, 13, 15, 22, 23, 26",0.3076923076923077,0.8888888888888888,0.0,0.5982905982905983
0,18.8,6,47.0,9,"5, 7, 8, 9, 10, 11, 12, 13, 14",0.3076923076923077,0.8888888888888888,0.0,0.5982905982905983
0,49.5,14,16.9,9,"5, 9, 11, 12, 13, 15, 22, 23, 26",0.3076923076923077,0.8888888888888888,0.0,0.5982905982905983
0,19.7,3,32.5,9,"5, 7, 8, 9, 10, 11, 12, 13, 14",0.3076923076923077,0.8888888888888888,0.0,0.5982905982905983
0,7.6,9,35.0,11,"1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14",0.46153846153846156,0.7272727272727273,0.0,0.5944055944055944
0,2.7,1,30.4,11,"1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14",0.46153846153846156,0.7272727272727273,1.0,0.5944055944055944
0,5.2,8,49.5,11,"1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14",0.46153846153846156,0.7272727272727273,0.0,0.5944055944055944
0,1.3,9,34.5,11,"1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14",0.46153846153846156,0.7272727272727273,0.0,0.5944055944055944
0,10.2,13,16.7,10,"9, 11, 12, 13, 14, 15, 22, 23, 24, 25",0.38461538461538464,0.8,0.0,0.5923076923076923
0,25.2,15,18.3,6,"5, 9, 11, 12, 13, 15",0.4,0.75,0.0,0.575
0,24.7,12,16.5,6,"5, 9, 11, 12, 13, 15",0.4,0.75,0.0,0.575
0,42.1,13,16.7,6,"5, 9, 11, 12, 13, 15",0.4,0.75,0.0,0.575
0,28.6,16,18.9,6,"5, 9, 11, 12, 13, 15",0.4,0.75,0.0,0.575
0,34.9,16,19.2,6,"5, 9, 11, 12, 13, 15",0.4,0.75,0.0,0.575
0,37.5,15,19.1,6,"5, 9, 11, 12, 13, 15",0.4,0.75,0.0,0.575
0,2.1,6,24.7,8,"1, 3, 4, 7, 9, 24, 25, 28",0.14285714285714285,1.0,0.0,0.5714285714285714
0,32.3,17,25.2,7,"5, 6, 7, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,36.1,18,23.6,7,"5, 6, 7, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,24.4,9,26.8,7,"5, 7, 9, 10, 11, 12, 13",0.25,0.875,0.0,0.5625
0,49.2,12,36.4,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,21.4,18,22.4,7,"5, 6, 7, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,40.6,10,41.1,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,41.4,6,23.3,7,"5, 7, 9, 10, 11, 12, 13",0.25,0.875,0.0,0.5625
0,46.4,12,31.2,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,43.1,19,23.6,7,"5, 6, 7, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,23.7,17,30.0,7,"5, 6, 7, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,32.0,8,24.6,7,"5, 7, 9, 10, 11, 12, 13",0.25,0.875,0.0,0.5625
0,40.5,13,31.8,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,48.3,14,38.3,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,36.9,15,37.1,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,39.9,18,24.2,7,"5, 6, 7, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,45.6,14,43.9,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,28.4,4,25.2,7,"5, 7, 9, 10, 11, 12, 13",0.25,0.875,0.0,0.5625
0,45.9,14,36.2,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,39.8,1,26.0,7,"5, 7, 9, 10, 11, 12, 13",0.25,0.875,1.0,0.5625
0,20.2,10,31.7,7,"5, 7, 8, 9, 11, 12, 13",0.25,0.875,0.0,0.5625
0,28.4,13,22.8,9,"5, 7, 9, 11, 12, 13, 24, 26, 28",0.21428571428571427,0.8888888888888888,0.0,0.5515873015873015
0,32.0,14,23.9,9,"5, 7, 9, 11, 12, 13, 25, 26, 28",0.21428571428571427,0.8888888888888888,0.0,0.5515873015873015
0,41.8,10,21.1,9,"5, 7, 9, 11, 12, 13, 24, 26, 28",0.21428571428571427,0.8888888888888888,0.0,0.5515873015873015
0,10.7,8,42.2,10,"7, 8, 9, 10, 11, 12, 13, 14, 28, 29",0.2857142857142857,0.8,0.0,0.5428571428571429
0,47.6,17,19.9,10,"5, 6, 9, 11, 12, 13, 15, 24, 26, 27",0.2857142857142857,0.8,0.0,0.5428571428571429
0,12.6,16,22.2,10,"7, 9, 11, 12, 13, 14, 24, 25, 27, 28",0.2857142857142857,0.8,0.0,0.5428571428571429
0,39.5,2,18.8,10,"5, 9, 10, 11, 12, 13, 15, 24, 25, 26",0.2857142857142857,0.8,0.0,0.5428571428571429
0,11.2,9,43.1,10,"7, 8, 9, 10, 11, 12, 13, 14, 28, 29",0.2857142857142857,0.8,0.0,0.5428571428571429
0,10.8,5,49.4,10,"7, 8, 9, 10, 11, 12, 13, 14, 28, 29",0.2857142857142857,0.8,0.0,0.5428571428571429
0,30.6,4,18.0,10,"5, 9, 10, 11, 12, 13, 15, 24, 25, 26",0.2857142857142857,0.8,0.0,0.5428571428571429
0,11.5,12,46.0,10,"7, 8, 9, 11, 12, 13, 14, 25, 28, 29",0.2857142857142857,0.8,0.0,0.5428571428571429
0,31.1,5,17.2,10,"5, 9, 10, 11, 12, 13, 15, 24, 25, 26",0.2857142857142857,0.8,0.0,0.5428571428571429
0,22.8,10,17.4,10,"5, 9, 11, 12, 13, 15, 22, 23, 24, 26",0.2857142857142857,0.8,0.0,0.5428571428571429
0,11.3,15,34.1,10,"7, 8, 9, 11, 12, 13, 14, 24, 28, 29",0.2857142857142857,0.8,0.0,0.5428571428571429
0,49.3,17,17.8,10,"5, 6, 9, 11, 12, 13, 15, 24, 26, 27",0.2857142857142857,0.8,0.0,0.5428571428571429
0,34.2,1,6.9,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,1.0,0.5347222222222222
0,49.5,4,6.2,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,29.8,7,3.4,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,31.7,4,12.6,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,36.8,1,14.9,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,1.0,0.5347222222222222
0,38.4,7,14.6,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,22.7,1,5.5,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,1.0,0.5347222222222222
0,20.3,5,3.6,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,35.3,1,4.2,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,1.0,0.5347222222222222
0,43.0,7,3.1,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,24.7,7,13.4,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,33.0,4,2.2,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,39.6,7,4.7,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,49.9,2,4.7,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,49.9,9,13.5,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,36.4,5,15.8,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,47.9,4,9.7,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,23.4,2,9.8,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,39.9,9,2.5,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,48.3,8,6.0,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,40.5,2,4.7,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,45.5,7,4.4,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,28.1,8,4.8,5,"10, 11, 12, 13, 15",0.4444444444444444,0.625,0.0,0.5347222222222222
0,4.6,50,18.6,8,"3, 4, 6, 9, 18, 19, 20, 21",0.06666666666666667,1.0,1.0,0.5333333333333333
0,4.9,50,1.1,7,"2, 3, 4, 18, 19, 20, 21",0.15384615384615385,0.875,1.0,0.5144230769230769
0,7.1,41,8.2,7,"2, 3, 4, 18, 19, 20, 21",0.15384615384615385,0.875,0.0,0.5144230769230769
0,1.8,50,7.7,7,"2, 3, 4, 18, 19, 20, 21",0.15384615384615385,0.875,1.0,0.5144230769230769
0,1.1,46,4.3,7,"2, 3, 4, 18, 19, 20, 21",0.15384615384615385,0.875,0.0,0.5144230769230769
0,7.4,45,2.7,7,"2, 3, 4, 18, 19, 20, 21",0.15384615384615385,0.875,0.0,0.5144230769230769
0,23.9,15,25.8,6,"5, 7, 9, 11, 12, 13",0.2727272727272727,0.75,0.0,0.5113636363636364
0,23.5,12,29.3,6,"5, 7, 9, 11, 12, 13",0.2727272727272727,0.75,0.0,0.5113636363636364
0,42.8,12,25.4,6,"5, 7, 9, 11, 12, 13",0.2727272727272727,0.75,0.0,0.5113636363636364
0,39.9,12,22.7,6,"5, 7, 9, 11, 12, 13",0.2727272727272727,0.75,0.0,0.5113636363636364
0,47.2,11,25.1,6,"5, 7, 9, 11, 12, 13",0.2727272727272727,0.75,0.0,0.5113636363636364
0,7.0,7,30.1,13,"1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 28, 29",0.4,0.6153846153846154,0.0,0.5076923076923077
0,3.2,3,47.6,13,"1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 28, 29",0.4,0.6153846153846154,0.0,0.5076923076923077
0,5.4,1,49.5,13,"1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 28, 29",0.4,0.6153846153846154,1.0,0.5076923076923077
0,6.7,1,27.3,13,"1, 3, 4, 7, 9, 10, 11, 12, 13, 14, 24, 28, 29",0.4,0.6153846153846154,1.0,0.5076923076923077
0,4.2,16,27.3,12,"3, 4, 7, 9, 11, 12, 13, 14, 24, 27, 28, 29",0.3333333333333333,0.6666666666666667,0.0,0.5
0,22.8,27,21.2,8,"5, 6, 7, 9, 25, 26, 27, 28",0.0,1.0,0.0,0.5
