target_path_id,x,y,z,path_len,actual_path,similarity,length_score,robustness,final_score
1,41.4,48,42.1,17,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.9411764705882353,0.9411764705882353,0.0,0.9411764705882353
1,38.6,42,40.1,17,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.9411764705882353,0.9411764705882353,0.0,0.9411764705882353
1,37.9,43,47.1,17,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.9411764705882353,0.9411764705882353,0.0,0.9411764705882353
1,45.0,49,49.1,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.8823529411764706,1.0,0.0,0.9411764705882353
1,37.7,40,31.8,16,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21, 24, 25, 26, 27, 28, 29",0.8823529411764706,1.0,0.0,0.9411764705882353
1,38.9,43,46.4,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.8823529411764706,1.0,0.0,0.9411764705882353
1,20.1,48,38.3,15,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.9375,0.9375,0.0,0.9375
1,4.7,46,48.0,16,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.7777777777777778,1.0,0.0,0.8888888888888888
1,1.2,46,33.5,16,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.7777777777777778,1.0,0.0,0.8888888888888888
1,18.5,44,34.8,18,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29",0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888
1,2.5,44,45.8,16,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.7777777777777778,1.0,0.0,0.8888888888888888
1,3.9,48,36.3,16,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.7777777777777778,1.0,0.0,0.8888888888888888
1,16.2,47,39.8,17,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29",0.8333333333333334,0.9411764705882353,0.0,0.8872549019607843
1,33.5,47,42.1,15,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 26, 27, 28, 29",0.8235294117647058,0.9375,0.0,0.8805147058823529
1,48.0,36,49.7,15,"5, 6, 7, 8, 9, 16, 17, 18, 20, 24, 25, 26, 27, 28, 29",0.8235294117647058,0.9375,0.0,0.8805147058823529
1,42.9,38,48.9,15,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21, 24, 26, 27, 28, 29",0.8235294117647058,0.9375,0.0,0.8805147058823529
1,46.2,35,34.5,15,"5, 6, 7, 8, 9, 16, 17, 18, 20, 24, 25, 26, 27, 28, 29",0.8235294117647058,0.9375,0.0,0.8805147058823529
1,35.3,42,27.6,15,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.8235294117647058,0.9375,0.0,0.8805147058823529
1,31.0,43,28.6,15,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.8235294117647058,0.9375,0.0,0.8805147058823529
1,33.1,34,49.9,15,"5, 6, 7, 8, 9, 16, 17, 18, 20, 24, 25, 26, 27, 28, 29",0.8235294117647058,0.9375,0.0,0.8805147058823529
1,44.3,50,25.1,15,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.8235294117647058,0.9375,1.0,0.8805147058823529
1,21.8,39,34.8,14,"5, 6, 7, 8, 9, 17, 18, 20, 21, 24, 26, 27, 28, 29",0.875,0.875,0.0,0.875
1,19.0,40,32.0,14,"5, 6, 7, 8, 9, 17, 18, 20, 21, 25, 26, 27, 28, 29",0.875,0.875,0.0,0.875
1,16.5,42,41.2,14,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 26, 27, 28, 29",0.875,0.875,0.0,0.875
1,16.4,47,40.9,14,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 26, 27, 28, 29",0.875,0.875,0.0,0.875
1,20.7,50,44.1,14,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 26, 27, 28, 29",0.875,0.875,1.0,0.875
1,24.7,41,31.3,14,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 26, 27, 28, 29",0.875,0.875,0.0,0.875
1,24.8,39,35.2,14,"5, 6, 7, 8, 9, 17, 18, 20, 21, 25, 26, 27, 28, 29",0.875,0.875,0.0,0.875
1,28.9,41,41.8,14,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 26, 27, 28, 29",0.875,0.875,0.0,0.875
1,13.8,44,34.9,14,"6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.875,0.875,0.0,0.875
1,12.8,41,33.9,14,"6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.875,0.875,0.0,0.875
1,29.5,38,46.3,14,"5, 6, 7, 8, 9, 17, 18, 20, 21, 24, 26, 27, 28, 29",0.875,0.875,0.0,0.875
1,10.2,45,43.9,14,"6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.875,0.875,0.0,0.875
1,43.7,49,34.2,19,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29",0.8421052631578947,0.8421052631578947,0.0,0.8421052631578947
1,39.8,34,36.1,16,"5, 6, 7, 8, 9, 16, 17, 18, 20, 22, 23, 24, 26, 27, 28, 29",0.6842105263157895,1.0,0.0,0.8421052631578947
1,44.8,38,26.8,16,"5, 6, 7, 9, 16, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29",0.6842105263157895,1.0,0.0,0.8421052631578947
1,45.0,40,48.4,18,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29",0.7894736842105263,0.8888888888888888,0.0,0.8391812865497076
1,49.3,40,41.0,18,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29",0.7894736842105263,0.8888888888888888,0.0,0.8391812865497076
1,39.1,41,45.7,18,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29",0.7894736842105263,0.8888888888888888,0.0,0.8391812865497076
1,42.7,35,39.5,17,"5, 6, 7, 8, 9, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29",0.7368421052631579,0.9411764705882353,0.0,0.8390092879256965
1,45.7,42,46.7,17,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 22, 23, 26, 27, 28, 29",0.7368421052631579,0.9411764705882353,0.0,0.8390092879256965
1,33.2,39,32.9,17,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21, 22, 23, 24, 26, 27, 28, 29",0.7368421052631579,0.9411764705882353,0.0,0.8390092879256965
1,6.0,45,45.3,15,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 27, 28, 29",0.7222222222222222,0.9375,0.0,0.8298611111111112
1,5.9,40,31.1,15,"3, 4, 6, 7, 8, 9, 17, 18, 20, 21, 24, 25, 27, 28, 29",0.7222222222222222,0.9375,0.0,0.8298611111111112
1,19.6,45,30.0,15,"5, 6, 7, 9, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29",0.7222222222222222,0.9375,0.0,0.8298611111111112
1,1.1,41,48.4,15,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 25, 27, 28, 29",0.7222222222222222,0.9375,0.0,0.8298611111111112
1,8.0,49,31.0,14,"3, 6, 7, 8, 9, 17, 18, 19, 20, 21, 25, 27, 28, 29",0.7647058823529411,0.875,0.0,0.8198529411764706
1,31.3,33,39.0,14,"5, 6, 7, 8, 9, 16, 17, 18, 20, 25, 26, 27, 28, 29",0.7647058823529411,0.875,0.0,0.8198529411764706
1,34.5,36,47.8,14,"5, 6, 7, 8, 9, 16, 17, 18, 20, 24, 26, 27, 28, 29",0.7647058823529411,0.875,0.0,0.8198529411764706
1,33.5,43,26.6,14,"5, 6, 7, 9, 16, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.7647058823529411,0.875,0.0,0.8198529411764706
1,37.3,34,36.8,14,"5, 6, 7, 8, 9, 16, 17, 18, 20, 25, 26, 27, 28, 29",0.7647058823529411,0.875,0.0,0.8198529411764706
1,27.3,43,27.3,13,"5, 6, 7, 9, 18, 19, 20, 21, 24, 26, 27, 28, 29",0.8125,0.8125,0.0,0.8125
1,21.0,31,35.0,13,"5, 6, 7, 8, 9, 17, 18, 20, 24, 26, 27, 28, 29",0.8125,0.8125,0.0,0.8125
1,10.6,50,33.9,13,"6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 27, 28, 29",0.8125,0.8125,1.0,0.8125
1,26.0,39,35.8,13,"5, 6, 7, 8, 9, 17, 18, 20, 21, 26, 27, 28, 29",0.8125,0.8125,0.0,0.8125
1,16.3,31,45.2,13,"5, 6, 7, 8, 9, 17, 18, 20, 25, 26, 27, 28, 29",0.8125,0.8125,0.0,0.8125
1,16.7,34,34.7,13,"5, 6, 7, 8, 9, 17, 18, 20, 25, 26, 27, 28, 29",0.8125,0.8125,0.0,0.8125
1,19.6,33,32.1,13,"5, 6, 7, 8, 9, 17, 18, 20, 24, 26, 27, 28, 29",0.8125,0.8125,0.0,0.8125
1,5.9,44,38.2,16,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22, 23, 27, 28, 29",0.6,1.0,0.0,0.8
1,7.7,43,39.9,16,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22, 23, 27, 28, 29",0.6,1.0,0.0,0.8
1,5.9,36,48.6,14,"3, 4, 6, 7, 8, 9, 17, 18, 20, 24, 25, 27, 28, 29",0.6666666666666666,0.875,0.0,0.7708333333333333
1,3.0,32,48.3,14,"3, 4, 6, 7, 8, 9, 17, 18, 20, 24, 25, 27, 28, 29",0.6666666666666666,0.875,0.0,0.7708333333333333
1,3.3,33,37.9,14,"3, 4, 6, 7, 8, 9, 17, 18, 20, 24, 25, 27, 28, 29",0.6666666666666666,0.875,0.0,0.7708333333333333
1,4.7,39,43.4,14,"3, 4, 6, 7, 8, 9, 17, 18, 20, 21, 25, 27, 28, 29",0.6666666666666666,0.875,0.0,0.7708333333333333
1,10.5,38,46.7,14,"6, 7, 8, 9, 17, 18, 20, 21, 22, 23, 24, 27, 28, 29",0.6666666666666666,0.875,0.0,0.7708333333333333
1,3.5,40,40.6,14,"3, 4, 6, 7, 8, 9, 17, 18, 20, 21, 25, 27, 28, 29",0.6666666666666666,0.875,0.0,0.7708333333333333
1,45.1,47,21.6,13,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 26, 27, 28",0.7058823529411765,0.8125,0.0,0.7591911764705883
1,47.0,33,27.5,13,"5, 6, 7, 9, 16, 18, 20, 24, 25, 26, 27, 28, 29",0.7058823529411765,0.8125,0.0,0.7591911764705883
1,9.7,39,46.0,13,"3, 6, 7, 8, 9, 17, 18, 20, 21, 24, 27, 28, 29",0.7058823529411765,0.8125,0.0,0.7591911764705883
1,42.4,33,29.7,13,"5, 6, 7, 9, 16, 18, 20, 24, 25, 26, 27, 28, 29",0.7058823529411765,0.8125,0.0,0.7591911764705883
1,44.6,33,48.2,13,"5, 6, 7, 8, 9, 16, 17, 18, 20, 26, 27, 28, 29",0.7058823529411765,0.8125,0.0,0.7591911764705883
1,30.2,47,22.9,13,"5, 6, 7, 9, 16, 18, 19, 20, 21, 25, 26, 27, 28",0.7058823529411765,0.8125,0.0,0.7591911764705883
1,48.5,49,21.3,13,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 26, 27, 28",0.7058823529411765,0.8125,0.0,0.7591911764705883
1,40.8,36,37.1,13,"5, 6, 7, 8, 9, 16, 17, 18, 20, 26, 27, 28, 29",0.7058823529411765,0.8125,0.0,0.7591911764705883
1,21.3,38,29.1,12,"5, 6, 7, 9, 18, 20, 21, 25, 26, 27, 28, 29",0.75,0.75,0.0,0.75
1,27.4,44,22.5,12,"5, 6, 7, 9, 18, 19, 20, 21, 25, 26, 27, 28",0.75,0.75,0.0,0.75
1,24.9,43,22.2,12,"5, 6, 7, 9, 18, 19, 20, 21, 24, 26, 27, 28",0.75,0.75,0.0,0.75
1,14.4,47,37.2,12,"6, 7, 8, 9, 17, 18, 19, 20, 21, 27, 28, 29",0.75,0.75,0.0,0.75
1,28.6,40,28.0,12,"5, 6, 7, 9, 18, 20, 21, 25, 26, 27, 28, 29",0.75,0.75,0.0,0.75
1,11.0,45,25.6,12,"6, 7, 9, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.75,0.75,0.0,0.75
1,19.5,49,29.0,12,"5, 6, 7, 9, 18, 19, 20, 21, 26, 27, 28, 29",0.75,0.75,0.0,0.75
1,29.6,31,41.6,12,"5, 6, 7, 8, 9, 17, 18, 20, 26, 27, 28, 29",0.75,0.75,0.0,0.75
1,20.4,17,30.5,14,"5, 6, 7, 8, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.5789473684210527,0.875,0.0,0.7269736842105263
1,3.9,36,39.2,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 25, 27, 28, 29",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,6.6,31,30.6,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 24, 27, 28, 29",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,17.0,32,24.2,13,"5, 6, 7, 9, 18, 20, 22, 23, 24, 25, 26, 27, 28",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,2.8,36,40.0,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 25, 27, 28, 29",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,5.2,36,42.0,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 25, 27, 28, 29",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,1.1,39,46.7,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 21, 27, 28, 29",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,7.5,48,24.9,13,"3, 4, 6, 7, 9, 18, 19, 20, 21, 24, 25, 27, 28",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,7.3,33,41.8,13,"3, 4, 6, 7, 8, 9, 17, 18, 20, 25, 27, 28, 29",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,33.8,25,45.1,13,"5, 6, 7, 8, 9, 22, 23, 24, 25, 26, 27, 28, 29",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,3.5,43,24.6,13,"3, 4, 6, 7, 9, 18, 19, 20, 21, 24, 25, 27, 28",0.6111111111111112,0.8125,0.0,0.7118055555555556
1,8.3,36,35.1,12,"3, 6, 7, 8, 9, 17, 18, 20, 24, 27, 28, 29",0.6470588235294118,0.75,0.0,0.6985294117647058
1,35.4,41,16.5,12,"5, 6, 9, 16, 18, 19, 20, 21, 24, 25, 26, 27",0.6470588235294118,0.75,0.0,0.6985294117647058
1,8.9,36,37.2,12,"3, 6, 7, 8, 9, 17, 18, 20, 24, 27, 28, 29",0.6470588235294118,0.75,0.0,0.6985294117647058
1,46.6,30,36.1,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,46.8,22,36.9,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,17.2,38,22.8,11,"5, 6, 7, 9, 18, 20, 21, 25, 26, 27, 28",0.6875,0.6875,0.0,0.6875
1,10.4,31,30.7,11,"6, 7, 8, 9, 17, 18, 20, 25, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,16.9,34,29.7,11,"5, 6, 7, 9, 18, 20, 24, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,21.5,25,37.7,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,18.9,17,31.4,14,"5, 6, 7, 8, 9, 11, 12, 13, 14, 25, 26, 27, 28, 29",0.5,0.875,0.0,0.6875
1,26.2,43,18.6,11,"5, 6, 9, 18, 19, 20, 21, 24, 25, 26, 27",0.6875,0.6875,0.0,0.6875
1,38.8,18,33.7,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,27.2,24,47.9,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,30.0,25,42.4,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,23.6,29,41.5,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,21.3,29,42.7,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,31.5,25,44.7,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,16.4,39,29.6,11,"5, 6, 7, 9, 18, 20, 21, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,18.9,42,17.9,11,"5, 6, 9, 18, 19, 20, 21, 24, 25, 26, 27",0.6875,0.6875,0.0,0.6875
1,26.4,48,18.5,11,"5, 6, 9, 18, 19, 20, 21, 24, 25, 26, 27",0.6875,0.6875,0.0,0.6875
1,18.8,17,48.2,14,"5, 6, 7, 8, 9, 11, 12, 13, 14, 24, 26, 27, 28, 29",0.5,0.875,0.0,0.6875
1,12.9,35,46.6,11,"6, 7, 8, 9, 17, 18, 20, 25, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,41.9,27,43.4,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,26.1,30,39.2,11,"5, 6, 7, 8, 9, 24, 25, 26, 27, 28, 29",0.6875,0.6875,0.0,0.6875
1,23.4,5,47.6,15,"5, 7, 8, 9, 10, 11, 12, 13, 22, 23, 24, 25, 26, 28, 29",0.4090909090909091,0.9375,0.0,0.6732954545454546
1,24.2,6,44.0,15,"5, 7, 8, 9, 10, 11, 12, 13, 22, 23, 24, 25, 26, 28, 29",0.4090909090909091,0.9375,0.0,0.6732954545454546
1,41.8,6,36.7,15,"5, 7, 8, 9, 10, 11, 12, 13, 22, 23, 24, 25, 26, 28, 29",0.4090909090909091,0.9375,0.0,0.6732954545454546
1,15.3,17,39.7,15,"6, 7, 8, 9, 11, 12, 13, 14, 22, 23, 24, 26, 27, 28, 29",0.4090909090909091,0.9375,0.0,0.6732954545454546
1,20.1,8,40.3,15,"5, 7, 8, 9, 10, 11, 12, 13, 22, 23, 24, 25, 26, 28, 29",0.4090909090909091,0.9375,0.0,0.6732954545454546
1,44.0,19,45.6,13,"5, 6, 7, 8, 9, 11, 12, 13, 24, 26, 27, 28, 29",0.5263157894736842,0.8125,0.0,0.669407894736842
1,38.2,16,47.6,13,"5, 7, 8, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.5263157894736842,0.8125,0.0,0.669407894736842
1,24.0,18,50.0,13,"5, 6, 7, 8, 9, 11, 12, 13, 25, 26, 27, 28, 29",0.5263157894736842,0.8125,1.0,0.669407894736842
1,31.1,43,18.8,13,"5, 6, 9, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27",0.5263157894736842,0.8125,0.0,0.669407894736842
1,41.1,16,38.1,13,"5, 7, 8, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.5263157894736842,0.8125,0.0,0.669407894736842
1,39.1,37,23.5,13,"5, 6, 7, 9, 16, 18, 20, 22, 23, 24, 26, 27, 28",0.5263157894736842,0.8125,0.0,0.669407894736842
1,47.6,18,48.2,13,"5, 6, 7, 8, 9, 11, 12, 13, 25, 26, 27, 28, 29",0.5263157894736842,0.8125,0.0,0.669407894736842
1,44.1,16,44.2,13,"5, 7, 8, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.5263157894736842,0.8125,0.0,0.669407894736842
1,44.9,34,20.1,13,"5, 6, 7, 9, 16, 18, 20, 22, 23, 25, 26, 27, 28",0.5263157894736842,0.8125,0.0,0.669407894736842
1,8.8,33,41.3,13,"3, 6, 7, 8, 9, 17, 18, 20, 22, 23, 27, 28, 29",0.5263157894736842,0.8125,0.0,0.669407894736842
1,28.1,17,28.7,13,"5, 6, 7, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.5263157894736842,0.8125,0.0,0.669407894736842
1,30.0,39,16.8,12,"5, 6, 9, 18, 20, 21, 22, 23, 24, 25, 26, 27",0.5555555555555556,0.75,0.0,0.6527777777777778
1,13.0,46,28.4,12,"6, 7, 9, 18, 19, 20, 21, 22, 23, 27, 28, 29",0.5555555555555556,0.75,0.0,0.6527777777777778
1,16.1,27,34.1,12,"5, 6, 7, 8, 9, 22, 23, 25, 26, 27, 28, 29",0.5555555555555556,0.75,0.0,0.6527777777777778
1,6.6,35,25.2,12,"3, 4, 6, 7, 9, 18, 20, 24, 25, 27, 28, 29",0.5555555555555556,0.75,0.0,0.6527777777777778
1,2.3,46,25.5,12,"3, 4, 6, 7, 9, 18, 19, 20, 21, 27, 28, 29",0.5555555555555556,0.75,0.0,0.6527777777777778
1,49.9,17,33.3,14,"5, 6, 7, 8, 9, 11, 12, 13, 22, 23, 26, 27, 28, 29",0.42857142857142855,0.875,0.0,0.6517857142857143
1,47.0,10,42.2,14,"5, 7, 8, 9, 11, 12, 13, 22, 23, 24, 25, 26, 28, 29",0.42857142857142855,0.875,0.0,0.6517857142857143
1,19.3,9,46.9,15,"5, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23, 24, 26, 28, 29",0.34782608695652173,0.9375,0.0,0.6426630434782609
1,38.3,47,33.0,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,36.3,43,40.6,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,34.0,48,42.6,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,35.3,48,36.3,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,42.1,41,19.0,11,"5, 6, 9, 16, 18, 19, 20, 21, 24, 26, 27",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,35.9,44,43.3,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,43.0,45,35.9,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,38.6,49,34.4,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,34.8,50,36.2,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,1.0,0.6378676470588236
1,40.7,41,46.5,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,38.1,48,42.5,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,30.8,49,49.1,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,47.3,42,32.3,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,38.4,34,20.4,11,"5, 6, 7, 9, 16, 18, 20, 24, 26, 27, 28",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,30.6,49,38.8,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.5882352941176471,0.6875,0.0,0.6378676470588236
1,32.6,5,50.0,13,"5, 7, 8, 9, 10, 11, 12, 13, 24, 25, 26, 28, 29",0.45,0.8125,1.0,0.63125
1,41.1,3,36.8,13,"5, 7, 8, 9, 10, 11, 12, 13, 24, 25, 26, 28, 29",0.45,0.8125,0.0,0.63125
1,19.2,18,27.5,13,"5, 6, 7, 9, 11, 12, 13, 14, 24, 26, 27, 28, 29",0.45,0.8125,0.0,0.63125
1,34.4,5,44.7,13,"5, 7, 8, 9, 10, 11, 12, 13, 24, 25, 26, 28, 29",0.45,0.8125,0.0,0.63125
1,6.0,23,31.9,13,"3, 4, 6, 7, 8, 9, 22, 23, 24, 25, 27, 28, 29",0.45,0.8125,0.0,0.63125
1,46.9,5,38.1,13,"5, 7, 8, 9, 10, 11, 12, 13, 24, 25, 26, 28, 29",0.45,0.8125,0.0,0.63125
1,28.8,25,44.5,10,"5, 6, 7, 8, 9, 24, 26, 27, 28, 29",0.625,0.625,0.0,0.625
1,24.8,42,39.5,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,29.0,47,40.9,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,11.8,35,46.6,10,"6, 7, 8, 9, 17, 18, 20, 27, 28, 29",0.625,0.625,0.0,0.625
