target_path_id,x,y,z,path_len,actual_path,similarity,length_score,robustness,final_score
2,38.2,39,32.5,16,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21, 24, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,38.3,47,34.0,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,46.2,47,46.3,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,20.0,50,44.8,16,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.631578947368421,0.9375,1.0,0.7845394736842105
2,28.8,46,30.5,16,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,39.1,50,37.6,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 26, 27, 28, 29",0.631578947368421,0.9375,1.0,0.7845394736842105
2,45.1,43,35.5,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,34.1,49,37.7,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,33.0,47,48.5,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,36.2,46,35.0,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,37.4,44,39.0,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,22.4,33,44.6,16,"5, 6, 7, 8, 9, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,19.8,49,47.7,16,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,42.1,45,35.1,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,19.2,47,32.9,16,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,42.6,37,40.4,16,"5, 6, 7, 8, 9, 16, 17, 18, 20, 22, 23, 24, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,46.7,44,48.9,16,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29",0.631578947368421,0.9375,0.0,0.7845394736842105
2,38.6,48,39.3,17,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.6842105263157895,0.8823529411764706,0.0,0.78328173374613
2,46.7,50,33.3,17,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.6842105263157895,0.8823529411764706,1.0,0.78328173374613
2,17.5,46,36.2,17,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29",0.6842105263157895,0.8823529411764706,0.0,0.78328173374613
2,15.0,44,48.4,14,"6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.6111111111111112,0.9333333333333333,0.0,0.7722222222222223
2,44.9,46,23.3,14,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 25, 26, 27, 28",0.6111111111111112,0.9333333333333333,0.0,0.7722222222222223
2,48.5,46,23.7,14,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 25, 26, 27, 28",0.6111111111111112,0.9333333333333333,0.0,0.7722222222222223
2,12.9,39,45.9,14,"6, 7, 8, 9, 17, 18, 20, 21, 22, 23, 24, 27, 28, 29",0.6111111111111112,0.9333333333333333,0.0,0.7722222222222223
2,36.7,48,20.1,14,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 25, 26, 27, 28",0.6111111111111112,0.9333333333333333,0.0,0.7722222222222223
2,36.2,38,21.5,14,"5, 6, 7, 9, 16, 18, 20, 21, 22, 23, 25, 26, 27, 28",0.6111111111111112,0.9333333333333333,0.0,0.7722222222222223
2,4.7,43,42.1,15,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 25, 27, 28, 29",0.5,1.0,0.0,0.75
2,1.5,43,47.6,15,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 27, 28, 29",0.5,1.0,0.0,0.75
2,7.5,44,44.6,15,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 27, 28, 29",0.5,1.0,0.0,0.75
2,7.1,47,43.7,15,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 27, 28, 29",0.5,1.0,0.0,0.75
2,4.4,45,49.5,16,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.55,0.9375,0.0,0.74375
2,6.6,47,45.4,16,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29",0.55,0.9375,0.0,0.74375
2,4.0,41,34.0,17,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29",0.6,0.8823529411764706,0.0,0.7411764705882353
2,7.8,39,49.3,17,"3, 4, 6, 7, 8, 9, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29",0.6,0.8823529411764706,0.0,0.7411764705882353
2,7.4,39,42.4,17,"3, 4, 6, 7, 8, 9, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29",0.6,0.8823529411764706,0.0,0.7411764705882353
2,30.4,43,40.8,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,41.5,46,42.1,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,43.5,43,31.3,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,36.8,48,37.3,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,35.1,43,45.7,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,48.5,47,41.0,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,38.7,47,45.9,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,32.8,42,37.5,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,34.5,46,49.7,11,"5, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21",0.7333333333333333,0.7333333333333334,0.0,0.7333333333333334
2,21.4,43,26.1,14,"5, 6, 7, 9, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,41.4,35,45.8,14,"5, 6, 7, 8, 9, 16, 17, 18, 20, 24, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,26.3,50,26.3,14,"5, 6, 7, 9, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,1.0,0.7298245614035088
2,43.5,39,32.2,14,"5, 6, 7, 8, 9, 16, 17, 18, 20, 21, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,8.6,44,31.6,14,"3, 6, 7, 8, 9, 17, 18, 19, 20, 21, 25, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,29.1,50,33.3,14,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,1.0,0.7298245614035088
2,47.6,49,25.6,14,"5, 6, 7, 9, 16, 18, 19, 20, 21, 24, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,9.7,42,41.7,14,"3, 6, 7, 8, 9, 17, 18, 19, 20, 21, 25, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,26.8,47,35.0,14,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,20.7,43,28.2,14,"5, 6, 7, 9, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
2,40.2,36,46.1,14,"5, 6, 7, 8, 9, 16, 17, 18, 20, 24, 26, 27, 28, 29",0.5263157894736842,0.9333333333333333,0.0,0.7298245614035088
